ts_seq_num,label
188,50.47210544769638
189,50.391689278788824
190,49.227369119029674
191,47.63345324971369
192,46.44579455727799
193,46.27810509622257
194,45.42591836317443
195,46.1628241298874
196,46.02673842332537
197,47.92035178190688
198,47.25218666018373
199,47.8292098459954
200,46.798859446936646
201,46.881836449247494
202,46.391057940209635
203,46.66050018132711
204,46.36718833604105
205,46.05604419225715
206,46.0954842838145
207,48.15651565032834
208,48.31404309851292
209,49.60433941719974
210,48.80829804614766
211,51.86883611877057
212,55.84117957753
213,57.44964381756397
214,59.24179092647935
215,59.15828552067874
216,57.037277780063505
217,56.47084708253957
218,55.06887168049237
219,53.48714121730594
220,53.628459005682565
221,52.61013530431325
222,51.765870514409954
223,51.98705622535201
224,50.97744170795873
225,50.935336760474705
226,50.558204502634105
227,50.3213545328613
228,51.071490248204526
229,50.10559065749717
230,52.32805629154501
231,57.29084918312686
232,59.978546952841334
233,59.82646078393665
234,54.789468982238965
235,48.789845766463465
236,47.04946716208503
237,47.55802035674261
238,48.48279093253552
239,48.38915225569074
240,49.60365887696909
241,48.753131093089294
242,48.905820211796886
243,49.827014364693305
244,49.20919499681436
245,48.1801634355505
246,50.7573865600948
247,50.38583064385169
248,52.04141660574769
249,50.9428417228743
250,51.31448163021798
251,48.67289188731025
252,48.53793764950338
253,48.23849381966947
254,47.83038968561109
255,49.54993722349328
256,48.81767170404863
257,49.40128451393881
258,48.01428737055365
259,48.418725467178625
260,50.132254977129044
261,53.78714553741178
262,55.28819405307444
263,55.947728466771764
264,53.32358818746209
265,52.77158937826596
266,51.25817195474758
267,53.10979582700195
268,52.20060768424955
269,51.527760141938565
270,50.77430735151423
271,48.940572725810966
272,50.434941104740844
273,49.665624112730676
274,50.62566823087923
275,48.878623958658544
276,49.62815072504862
277,48.19210967528825
278,48.61207548450722
279,49.23030874516258
280,51.72848569644677
281,51.70298645778118
282,51.675636008769175
283,50.07047661557855
284,48.39558482246703
285,49.09369396349562
286,47.625764275061
287,47.87119023289093
288,49.15349651799986
289,49.42259878724629
290,50.31563634456695
291,49.18276242019256
292,48.168167170294986
293,47.748164477489375
294,49.37688632139837
295,50.404727597678225
296,50.134053429094706
297,48.77794459953598
298,49.57370804938913
299,50.443846860338
300,50.715808595326806
301,50.83844054941716
302,47.01258530751969
303,47.58747449317552
304,47.30629043755309
305,47.82785060956695
306,48.38865606970825
307,48.21593993898932
308,45.82629981104088
309,45.61370730133036
310,45.81155748381576
311,47.516377267105185
312,48.932685917707204
313,49.66203771061731
314,49.54635068484083
315,48.89028023623977
316,49.612691453304734
317,50.00990903516447
318,54.89311282362936
319,59.06911875554001
320,59.061977027743815
321,60.48587469652244
322,56.74608438990225
323,57.0962410330636
324,56.95241602934977
325,57.08250902315838
326,57.772469440774636
327,57.955926113758885
328,59.6076778707738
329,60.06838749360352
330,59.86476751994659
331,59.889275486968025
332,59.46618610649453
333,57.98493535354487
334,56.72539688008806
335,51.13942477263324
336,50.51861384928475
337,48.73370289974988
338,47.87398551153152
339,46.37143478991891
340,46.89639543922737
341,46.47451480033467
342,46.74372051676393
343,45.99145807332502
344,46.50978415935258
345,52.05422476129462
346,52.85663781500459
347,52.588664225707525
348,50.80269773489749
349,50.422462811350016
350,49.08882208948153
351,55.648611862451496
352,63.74813619306572
353,69.19314211993712
354,75.31680714957092
355,78.02355049626343
356,79.76838772385064
357,78.6376876225657
358,74.53733501667135
359,67.78322555645948
360,64.97672048668277
361,61.374339011562256
362,61.730848336019555
363,61.95782916450165
364,56.569313764757894
365,55.263378064115294
366,54.58353757859188
367,56.960778973188376
368,59.90210921640909
369,58.63653932725264
370,58.13499044454058
371,56.28451422307884
372,54.53028575117972
373,52.478709984853445
374,56.54775740509189
375,61.662115385246075
376,65.57315783591937
377,68.99880008391645
378,68.12872209159244
379,67.04551959218446
380,66.09167737952313
381,66.33389470706311
382,68.57134467771884
383,69.7878446962828
384,71.4079106450673
385,73.1397901861312
386,75.25628541890217
387,76.3409484856037
388,75.52654482748204
389,74.69057868225485
390,74.13363240775642
391,75.75900123032513
392,78.63212919407498
393,80.91000000543656
394,82.5092238492507
395,80.08358874923559
396,78.16982731467547
397,75.62315715607201
398,75.78496472094258
399,77.47846901602283
400,79.39368610465348
401,79.33625874781875
402,78.71066425908194
403,78.41837057636806
404,78.48639095647258
405,78.86086134389865
406,78.3534923659354
407,76.21239126549533
408,75.9336581063221
409,75.21194049431995
410,74.60560219342666
411,72.93127032046142
412,69.70333020743652
413,69.96516294918561
414,70.19130417462505
415,68.21177251229406
416,70.3186374500331
417,73.1686430129845
418,79.98398364784684
419,85.32972188307674
420,88.00416976103985
421,90.47453691267886
422,91.90073677489015
423,93.17342828648407
424,94.81274979986983
425,95.77334782942008
426,96.81413676084513
427,97.54555557174031
428,97.98957588838594
429,99.03230076472248
430,101.11580327950126
431,102.65885212438073
432,103.88948429356937
433,104.92306312779283
434,105.17363527408908
435,105.75923121506561
436,106.40958562041186
437,106.56351082946225
438,107.35069171689238
439,107.7691522758303
440,108.02557255406663
441,108.39907661239795
442,108.32262526165147
443,109.21295287124248
444,109.82943456721522
445,110.12930611168719
446,110.11590304947902
447,110.2413317997766
448,110.21883031949666
449,109.99362870250695
450,110.2440619771037
451,110.51518580850608
452,111.1866422777383
453,111.96177251646085
454,112.65190550547152
455,113.34082386838519
456,114.14870662016655
457,115.19409844021645
458,115.73341567798994
459,115.52931490034406
460,115.39286337189709
461,115.11724591685324
462,115.03118933500251
463,114.82979701864458
464,114.65160144959398
465,114.22656370334406
466,114.50433650505148
467,115.08985879334432
468,115.57338491916663
469,115.70380361643743
470,116.10944808678732
471,116.0641738886169
472,116.29464322762215
473,116.55600522466541
474,116.54170748430487
475,116.03569488171192
476,114.81807145848082
477,112.67646247877694
478,112.01150307569851
479,112.591278736838
480,113.95984036513251
481,115.77070461155667
482,115.76916058760355
483,114.39048988587858
484,112.66318570914169
485,110.73299739313138
486,109.15481801959156
487,108.475544086344
488,107.97389424724325
489,107.43282881145463
490,106.14849283278394
491,104.7284861805784
492,102.29881335701297
493,99.6144263499655
494,96.80500812219587
495,94.29152250094462
496,92.94643577625986
497,92.72499446771354
498,92.06785866173522
499,91.27269566132954
500,90.12896433931714
501,88.67278286912527
502,88.98240613661777
503,88.00945928119391
504,87.04710415756391
505,85.5594973770363
506,83.00358661631246
507,81.92592190109703
508,80.63614392297309
509,81.92328184661162
510,84.99721707976639
511,86.32840903242369
512,87.14031142729594
513,86.89991927293183
514,87.35323826751095
515,88.07618757499752
516,88.36482039605943
517,88.5429595149664
518,87.54762269614771
519,88.8151825749931
520,91.83979180688299
521,94.96166293158313
522,98.86077921024916
523,102.00531164218096
524,105.24491368832568
525,108.62404675455385
526,112.1269069144633
527,114.1618113977202
528,116.64395385403535
529,118.87582466374955
530,120.29853939360322
531,121.764881596068
532,123.12398339079252
533,124.52929695644518
534,125.50955241138999
535,125.85610084513405
536,125.91920523584693
537,125.22830963941544
538,124.28094549675288
539,124.14141930250103
540,124.6834605220129
541,126.48562155717553
542,128.65576153756223
543,130.87924696570877
544,132.94426932867194
545,135.6138674279969
546,136.91940330925416
547,138.8686018265064
548,141.20293450846773
549,142.7501854868059
550,143.91258981668713
551,144.92057051940517
552,146.23898945037763
553,147.17665756878017
554,148.03296601938473
555,148.88790234253077
556,149.5014676453123
557,149.78543493411138
558,150.01864635214397
559,150.12983113475846
560,150.15457212632637
561,150.03501167392378
562,149.70683411252358
563,149.51015735694057
564,149.03805396612807
565,147.66493763419996
566,145.22897022464522
567,142.82752068102968
568,140.0867448928026
569,137.6632655579643
570,134.91988726512076
571,132.50440333673814
572,129.7463230295843
573,127.37018989244123
574,124.84815052258027
575,121.72384518155458
576,118.6438638244881
577,115.28092640308186
578,112.74540616120802
579,109.43822530698358
580,106.44286529681287
581,104.32936158943686
582,101.61296969837264
583,98.06495100508069
584,93.77627732482557
585,92.34042784312038
586,85.56294438807205
587,88.6156141757561
588,86.70986421171773
589,85.69728533178996
590,86.46191403699466
591,84.13702006944945
592,83.18063047267393
593,82.72136478747504
594,82.40249955008724
595,78.48159679049775
596,75.67850832948825
597,75.88884425046894
598,74.61625777654018
599,77.07882760672425
600,73.73317429854698
601,75.28738677757786
602,74.20164626670527
603,72.96118770190787
604,72.45849859939517
605,70.09282817003177
606,72.35174449763514
607,69.18851752528256
608,65.76648179948315
609,64.44576232626541
610,73.45592373259657
611,72.79444911085668
612,71.85336592551961
613,68.96533843286441
614,59.87356168187638
615,58.15431720257782
616,60.783859128302346
617,58.58786473944799
618,59.146378220350336
619,55.78119215588477
620,58.17827280847633
621,61.684421798318574
622,62.294004246867146
623,62.04923289654314
624,59.0702338050573
625,56.93850462633935
626,58.24276926962504
627,61.95068248846907
628,68.95836735863088
629,71.0245618511317
630,71.21982269322731
631,66.34484938932424
632,61.15443339920296
633,57.1244577893744
634,55.64457101047642
635,53.358571521449555
636,54.38472042503565
637,65.74371496615994
638,73.88208277049728
639,81.77911742480197
640,86.06226923612417
641,85.64799820112252
642,82.48807281161679
643,75.11824134701628
644,68.20678584890015
645,63.989807528701775
646,66.09396173265992
647,65.8304217706473
648,63.72634337973392
649,60.71125808366558
650,69.22518252998934
651,63.82438303717851
652,63.667365770800544
653,61.87135448007056
654,64.86421529680521
655,67.96844282467187
656,67.50573672380771
657,71.62389277159787
658,73.30743641877271
659,75.37432417969858
660,78.43169324641545
661,80.13126547185662
662,82.58389003509797
663,79.6832536274925
664,75.56976839148265
665,67.31079472286524
666,59.73282634079702
667,60.31076549173804
668,61.36484942524958
669,65.34927598883937
670,67.49580720638492
671,69.26419118128157
672,69.84541201306376
673,71.99241444977088
674,73.52080268428004
675,73.30329502881528
676,73.34272790065842
677,72.11945022718933
678,72.42386694668144
679,73.48704916300144
680,78.17398511666724
681,84.09794474860661
682,89.36083342931394
683,90.76962384689273
684,86.99671153515914
685,81.68958908985826
686,77.37052628450957
687,76.28300014573362
688,75.67223498121592
689,72.92497794427362
690,67.99456943285549
691,65.66532532487155
692,68.96177529633826
693,74.55645618811597
694,78.66555164138533
695,81.34979249074289
696,80.12935111569212
697,75.59468100404908
698,70.74774436561576
699,67.5244293020852
700,68.99282564272464
701,72.73185958263403
702,72.654155490082
703,72.68077190013203
704,72.51105693974395
705,70.32394790276429
706,71.32949995337246
707,72.6735349131946
708,73.47713819175793
709,77.45040528809055
710,80.89544829721584
711,83.79171271356955
712,85.55057180042115
713,85.08304591320918
714,80.93109605278717
715,73.61540039842956
716,70.08557725421977
717,70.08186644838919
718,71.94442392210699
719,71.67465076762542
720,65.0026780235068
721,57.385542437136436
722,59.30788484865209
723,65.24936761145756
724,67.64907501325706
725,68.73249979002802
726,68.16455612449816
727,68.41007058264756
728,72.73472330694096
729,74.70689357465724
730,74.42864168493048
731,70.89282088126807
732,68.48996871378236
733,68.38849749492351
734,71.65647495233205
735,71.87313018961478
736,71.93907009552274
737,73.27908299877701
738,77.41902150199374
739,81.24218151368902
740,81.50637996500488
741,80.85496513274552
742,78.7890645051276
743,79.41329264500501
744,79.77257760420113
745,81.71962945890759
746,82.52471467828465
747,80.86087570935172
748,80.9729672650819
749,79.12379610669275
750,79.98010075921346
751,78.32605145633755
752,73.88426910016216
753,68.72472791529098
754,70.34370554845549
755,78.73119469369541
756,80.19757827642069
757,78.73373326747881
758,74.64587359949843
759,73.58915144038646
760,77.04038649143432
761,80.69330811308419
762,81.19988234061134
763,81.29998116976046
764,81.9513116762713
765,82.66105967586711
766,84.62735972944076
767,84.25508731960502
768,82.50218428335657
769,83.14416030258994
770,84.83368053644658
771,87.35620148606749
772,87.73925248339772
773,84.18817226468097
774,82.38341913366871
775,83.39125033191858
776,85.66656982638253
777,88.77894895984977
778,86.34172915614673
779,82.70566202645395
780,76.05035240103096
781,73.36143927747207
782,71.35371308738718
783,69.19419119993658
784,69.37722326509005
785,68.60329457569009
786,73.15835104073807
787,76.13559982315448
788,77.81113354024518
789,77.26292224372932
790,75.47984412502849
791,75.29927346437132
792,75.13485747649497
793,74.80851881253085
794,74.75008463225006
795,75.74767778593083
796,77.64058280286577
797,78.97111699816931
798,78.72432928731465
799,77.99101629449193
800,76.96674385433062
801,76.99852523341775
802,77.64364944531695
803,77.24161872381177
804,75.91900812887576
805,74.95096452902288
806,73.21386861144143
807,73.2835742275471
808,72.31629896762271
809,68.90899910465173
810,65.93688833656617
811,64.66109699235885
812,65.92355003670541
813,72.14686831845185
814,75.88224870950991
815,77.77967213284533
816,76.73022074264688
817,74.72023365724458
818,74.64115544452437
819,75.44595743327451
820,79.04094810532615
821,79.86682651190854
822,81.34473050478229
823,82.1900766509609
824,83.74770499330448
825,84.95715424581587
826,85.74103845875628
827,86.54680360850905
828,87.90733741340856
829,88.49225658580387
830,89.365349897886
831,89.69077639333028
832,87.87680717813898
833,84.72217745484313
834,82.56701200942932
835,80.3813622024268
836,82.18002660845843
837,83.9125230381906
838,84.6601023241409
839,85.32610498681171
840,85.69617818648466
841,86.09799813908005
842,85.721829235534
843,86.01498447661831
844,85.85109850010728
845,86.59302666645146
846,85.43957813347731
847,84.28065909501603
848,83.2312767258175
849,83.15824963599121
850,85.65953564569088
851,86.29860911735402
852,86.50544782668989
853,86.37298013310628
854,85.22834754636928
855,84.72172680824818
856,84.77148758179626
857,84.53972066323773
858,83.98329074205147
859,84.22184662316147
860,84.84523144147275
861,84.93732134529883
862,82.11915192017315
863,77.37422904170575
864,74.31210622815097
865,75.1698667609597
866,79.6779677488228
867,80.38899391252319
868,77.91611351783914
869,74.66675078185081
870,74.96470730210598
871,79.10289776981341
872,83.2538081546306
873,84.4554268500119
874,84.6372527994113
875,83.26104219778168
876,83.18351976606894
877,83.72435005036681
878,83.81029659528039
879,84.83925445905489
880,86.26174213337887
881,88.98946365667125
882,90.28141578070459
883,90.15120817064859
884,89.36641547005826
885,88.65653295264366
886,89.94866515067329
887,91.55024965895048
888,92.77809460432475
889,92.90870199401733
890,93.17356049703068
891,93.31347198844527
892,93.6695692720933
893,93.65232285138103
894,91.7513408366826
895,91.11804390928174
896,91.8935884954389
897,91.62828092587917
898,92.1562587674032
899,90.1332975172936
900,87.31492336737604
901,85.59478176129205
902,85.58901482712628
903,87.15522963147977
904,86.846772730884
905,84.31866253998086
906,82.31613829945074
907,81.41252711701752
908,78.65631810381875
909,76.53720499803073
910,70.22293221812524
911,71.3309279315361
912,75.50780181388521
913,79.45465194132188
914,79.3312137518042
915,73.32737506645262
916,67.80529632612236
917,63.81768997256137
918,64.88282866163048
919,69.7312737587342
920,71.37918008149364
921,72.37438133556924
922,73.14274032634533
923,74.12017652872072
924,74.59717159914331
925,74.31282864899329
926,71.74472639343813
927,71.68459626244639
928,72.58389896972264
929,73.60749430366735
930,75.32237026587543
931,75.34118550974954
932,74.81194845780377
933,74.76299412787286
934,74.814138503106
935,75.17244978934035
936,77.63856206670731
937,77.4309384671073
938,76.50268726839504
939,74.83497264301451
940,70.96480653160026
941,70.64231377485547
942,70.86647429339442
943,71.88562435732888
944,73.94121298046446
945,75.52862488695469
946,75.30873599465673
947,73.81744303684113
948,73.05111719961934
949,74.98399606853772
950,78.42530877113805
951,79.23536768205192
952,79.82615521712425
953,77.50727215558744
954,75.60928235730327
955,75.8288659030839
956,78.84150797732129
957,83.92575593294502
958,88.75779966541998
959,90.33483322530097
960,89.16384459408519
961,86.93386304324292
962,86.06464543445132
963,86.36754516833383
964,88.66039377799318
965,90.74724515597806
966,92.36419225618671
967,93.64077343051027
968,94.66583500574255
969,95.10339690726134
970,96.19522564604436
971,96.69902381800955
972,96.91289242409142
973,97.95628993572768
974,98.5944881710912
975,99.02348368078508
976,99.37665443301456
977,98.72921134446112
978,98.33164862097637
979,99.23009980028932
980,100.16848817673801
981,101.12917288069427
982,101.97114114645082
983,101.65698066039923
984,100.11160517031078
985,97.61324378486779
986,95.01982509592699
987,95.85785354619158
988,97.89527503619928
989,99.32658712171974
990,98.60433480976275
991,95.58169211038516
992,92.00871372095457
993,90.12941041978183
994,90.42305311653315
995,91.21672984810589
996,92.34390293923029
997,94.81843039220048
998,97.41853643334913
999,100.16632414311199
1000,102.75685622669569
1001,102.3181681413389
1002,101.24723718336608
1003,99.0926078707139
1004,95.61881694013904
1005,92.41207883658296
1006,90.26703270535825
1007,89.91459370203681
1008,91.58016011374345
1009,94.38181826447901
1010,96.37825996722323
1011,97.97671940124881
1012,99.29522338137483
1013,100.8600634340237
1014,103.41867541611717
1015,105.45678310789202
1016,107.16260011932224
1017,107.78240610642335
1018,107.71785693965833
1019,108.09598212723586
1020,108.72987677843905
1021,109.22196813697305
1022,109.72823802594567
1023,110.09100448004087
1024,110.70879400677255
1025,111.54383862993537
1026,112.28210604355945
1027,112.21713017543178
1028,112.13281033094064
1029,111.98488733195381
1030,111.5910924971299
1031,111.72668946394096
1032,112.3998747743941
1033,113.13629768750965
1034,113.58494821863529
1035,114.02346346383999
1036,114.02237291896697
1037,112.41292804975294
1038,110.08565178062369
1039,107.53927929425001
1040,105.44599380794438
1041,105.2755458926276
1042,105.53803730232408
1043,106.17588473733473
1044,106.71039454959707
1045,105.75068987240374
1046,105.91507949848258
1047,104.97212611298957
1048,104.8751802723173
1049,105.32832180399971
1050,104.10191225490539
1051,103.06218247839917
1052,101.33808958915112
1053,99.98680202502324
1054,99.8589267416923
1055,99.98110995149675
1056,100.83390294235024
1057,100.09491353394694
1058,99.45703978304381
1059,98.75615460649901
1060,99.31571296817198
1061,100.84671138221177
1062,101.60334368029997
1063,101.88634668439755
1064,101.33692971545507
1065,100.90826652625053
1066,100.67285155525585
1067,99.76631016213817
1068,98.52516343957035
1069,97.51286708192708
1070,97.68798719652825
1071,98.01198373232045
1072,97.73880882604247
1073,97.40599156225993
1074,97.71961919937827
1075,99.47285588873189
1076,101.09751826536248
1077,101.51096907060138
1078,100.25593822552194
1079,99.10788387138138
1080,97.96168634269837
1081,96.06247460369336
1082,94.87178752445931
1083,93.89843837200824
1084,92.89126662617292
1085,92.43751164038798
1086,90.93280883033164
1087,93.5328916259683
1088,98.41910803351664
1089,105.77732232918278
1090,111.75462975823773
1091,115.40189322413423
1092,117.16318762515029
1093,118.11790459402972
1094,118.89638022098242
1095,119.25288855178242
1096,119.07463967566646
1097,118.45641011750715
1098,117.65915125864308
1099,117.68453318054478
1100,118.13922632465537
1101,118.48887914776266
1102,118.89725875465204
1103,119.33299265698427
1104,120.02518494293236
1105,121.74842217934686
1106,123.26472351086933
1107,124.53844854780183
1108,125.38245559015151
1109,126.02831785675825
1110,126.01224233476674
1111,125.96403252567758
1112,125.91809533119329
1113,125.49868599058941
1114,124.93587611285623
1115,124.34199764157009
1116,124.06001304880138
1117,123.99208881343421
1118,123.9699844927006
1119,124.15411512475012
1120,124.56779673704477
1121,125.5202647177528
1122,127.1296125540658
1123,128.5104397062642
1124,129.7441144488925
1125,130.82677036180792
1126,131.72193952146426
1127,132.37573897489634
1128,132.618842095654
1129,132.626759548324
1130,132.0324437045186
1131,131.50941253179258
1132,131.20310730358483
1133,131.10614091724688
1134,131.32908321302335
1135,131.49461108054524
1136,131.7151411311633
1137,131.90682560535427
1138,131.93118029310978
1139,132.28642352354515
1140,132.94485899765866
1141,133.63202332767347
1142,133.8131793352364
1143,133.5660305973539
1144,132.84787624516918
1145,132.39996497638705
1146,132.02714049835623
1147,132.10289818294038
1148,132.1295141817318
1149,132.07808682683876
1150,131.7879331549833
1151,131.35848363484078
1152,131.06211503499114
1153,130.5139723513191
1154,130.23615177333045
1155,129.4807710982969
1156,127.49675323850278
1157,124.5840413263418
1158,121.6541971736343
1159,119.03349661394944
1160,117.9130716977902
1161,116.18253411557113
1162,113.75288466304453
1163,110.122832922003
1164,106.43966302913687
1165,104.16374052858698
1166,103.4302363307257
1167,103.29412203424619
1168,103.46580289342516
1169,102.99331641559705
1170,101.66266687174654
1171,100.7615176361221
1172,98.35487068042868
1173,95.95471869717754
1174,95.77740072229079
1175,97.86391663353389
1176,100.0491665579597
1177,102.18544032555582
1178,100.99501023999007
1179,100.40498465426782
1180,99.90756059946762
1181,98.84193604963484
1182,99.27443735818805
1183,95.96889087527619
1184,93.46193138667307
1185,90.82247659723019
1186,87.98136286617154
1187,87.95585762055771
1188,89.94173890828769
1189,88.79311754997308
1190,88.62870241488113
1191,87.0823314728686
1192,84.31147143114282
1193,82.95212252709081
1194,81.20118982570281
1195,81.59665692467561
1196,82.53987126718602
1197,80.0240711021784
1198,77.95169428354104
1199,77.70426769616023
1200,80.77495196815633
1201,85.51532882880383
1202,85.58196942514039
1203,81.52298442648387
1204,80.14764774451989
1205,78.29042227351525
1206,80.4421128257712
1207,82.93785398547404
1208,80.86370844058455
1209,79.75132244339743
1210,78.64006266059513
1211,80.97592071171366
1212,82.01771337304038
1213,79.62867966427959
1214,78.86945650437679
1215,77.14582815987738
1216,81.0273904029222
1217,84.80289500751375
1218,87.0613439563271
1219,90.43089180703173
1220,91.79998104390457
1221,89.6136697323441
1222,83.80731925364202
1223,77.86451031267171
1224,75.63487619004316
1225,79.43921735817683
1226,80.83568126838844
1227,81.4970025398792
1228,80.45581748661272
1229,79.03212667491619
1230,81.2120671254938
1231,81.41494444574705
1232,81.9826490955318
1233,82.4531461436484
1234,82.22150629369386
1235,81.81012480226744
1236,81.76548809101244
1237,80.41672054485866
1238,80.33989953759888
1239,79.81664360104347
1240,80.07723639441673
1241,83.27661293369326
1242,88.40692005239808
1243,91.33656916750259
1244,91.7871196302998
1245,90.81317671450245
1246,88.68720997191461
1247,85.47249292201234
1248,81.53162597361727
1249,80.43901610948302
1250,81.43660576563259
1251,84.31891973998866
1252,86.20452186756502
1253,85.9152547523105
1254,85.82739206896173
1255,85.74276681796557
1256,87.56392363738276
1257,90.22117287577494
1258,92.49873715898863
1259,95.0143072192485
1260,94.60458305808044
1261,94.93923888827159
1262,95.14024996521488
1263,94.77292408513938
1264,94.78746368245788
1265,93.77224493037481
1266,92.91894397349687
1267,92.4636424620062
1268,93.20062615698302
1269,94.23567373540767
1270,94.65545019107748
1271,94.53371462092069
1272,93.95417973831974
1273,92.83598805419271
1274,92.68659030615352
1275,93.52297492116804
1276,93.90147047485729
1277,94.10514880430217
1278,93.95905204977457
1279,94.34243524655483
1280,94.32688469706808
1281,94.11484019730011
1282,93.97159647587482
1283,93.61492405836911
1284,94.55292260418217
1285,93.98560132485441
1286,93.96480762617661
1287,93.97077354488563
1288,94.6992469574799
1289,94.26440940832045
1290,93.55596332787982
1291,92.65636178269803
1292,92.79358067810118
1293,92.94596485282898
1294,91.98953713023637
1295,91.67113835226101
1296,90.78064291274721
1297,90.1372324765826
1298,90.5561199414616
1299,89.00038782006052
1300,88.69402329167352
1301,89.77743717020275
1302,89.2696955786204
1303,88.94456310412116
1304,88.62185500304894
1305,87.5084968173629
1306,88.21921316068091
1307,87.95696635324902
1308,88.13367797132383
1309,88.27201306243352
1310,88.34031853674306
1311,88.74487134888783
1312,87.40277464866604
1313,86.98105638403145
1314,86.7824226844293
1315,87.19432477578593
1316,87.49995515419413
1317,87.35303314118961
1318,88.01387204397909
1319,88.63714629493371
1320,89.20764349644047
1321,89.33155842957113
1322,88.25306532995607
1323,87.25987464502349
1324,86.98244085982505
1325,87.11881467640082
1326,88.25941206458234
1327,89.16063841385473
1328,89.24748582216648
1329,89.86034291864111
1330,89.32948496057267
1331,89.15658590429805
1332,89.68436086290559
1333,89.64962056713881
1334,88.11546063271022
1335,86.26825955287163
1336,86.09046414732332
1337,87.25401583752056
1338,88.16368058603202
1339,87.57554938300113
1340,86.11041358150455
1341,84.71761844920088
1342,84.77133151907961
1343,85.50586208592071
1344,87.96177852187813
1345,88.40791592762555
1346,88.54882181770508
1347,88.45083537465491
1348,87.9297330457757
1349,88.00048975090257
1350,87.53565071201788
1351,86.3004021680686
1352,86.26464215941405
1353,85.98539775242692
1354,86.05382686624368
1355,86.3166264475336
1356,87.25133219684778
1357,87.65999261488457
1358,87.31262747020165
1359,85.94138125216136
1360,84.92047565898488
1361,85.27626569444317
1362,86.76294766189108
1363,87.17836051871856
